Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2006,2006,1000 SLC,30053796,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2007,2007,1000 SLC,34121457,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2008,2008,1000 SLC,23364211,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2009,2009,1000 SLC,42559980,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2010,2010,1000 SLC,57465454,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2011,2011,1000 SLC,59828562,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2012,2012,1000 SLC,62681368,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2013,2013,1000 SLC,67798609,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2014,2014,1000 SLC,76681407,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2015,2015,1000 SLC,76018734,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2016,2016,1000 SLC,84972129,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2017,2017,1000 SLC,82464676,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2018,2018,1000 SLC,82696640,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,56,Gross Production Value (current thousand SLC),116,Potatoes,2019,2019,1000 SLC,85823949,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1961,1961,1000 SLC,6662012,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1962,1962,1000 SLC,6662012,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1963,1963,1000 SLC,6951665,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1964,1964,1000 SLC,5358575,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1965,1965,1000 SLC,8284067,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1966,1966,1000 SLC,8023380,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1967,1967,1000 SLC,8689581,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1968,1968,1000 SLC,7105181,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1969,1969,1000 SLC,7232628,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1970,1970,1000 SLC,7623659,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1971,1971,1000 SLC,7892775,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1972,1972,1000 SLC,8497483,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1973,1973,1000 SLC,8501394,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1974,1974,1000 SLC,8810974,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1975,1975,1000 SLC,8906328,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1976,1976,1000 SLC,9080873,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1977,1977,1000 SLC,7821347,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1978,1978,1000 SLC,7874788,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1979,1979,1000 SLC,8075228,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1980,1980,1000 SLC,8063931,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1981,1981,1000 SLC,8125917,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1982,1982,1000 SLC,9300748,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1983,1983,1000 SLC,10803177,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1984,1984,1000 SLC,11096016,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1985,1985,1000 SLC,12170048,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1986,1986,1000 SLC,10332491,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1987,1987,1000 SLC,11444468,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1988,1988,1000 SLC,16421860,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1989,1989,1000 SLC,18564131,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1990,1990,1000 SLC,19459158,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1991,1991,1000 SLC,21377238,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1992,1992,1000 SLC,21227488,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1993,1993,1000 SLC,21240232,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1994,1994,1000 SLC,22735217,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1995,1995,1000 SLC,24299892,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1996,1996,1000 SLC,26020950,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1997,1997,1000 SLC,28878374,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1998,1998,1000 SLC,27079052,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,1999,1999,1000 SLC,31607424,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2000,2000,1000 SLC,34251432,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2001,2001,1000 SLC,38052168,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2002,2002,1000 SLC,42658804,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2003,2003,1000 SLC,44354952,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2004,2004,1000 SLC,47600279,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2005,2005,1000 SLC,50365970,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2006,2006,1000 SLC,57199312,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2007,2007,1000 SLC,56286645,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2008,2008,1000 SLC,59518329,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2009,2009,1000 SLC,70213205,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2010,2010,1000 SLC,72925744,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2011,2011,1000 SLC,72646172,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2012,2012,1000 SLC,74854976,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2013,2013,1000 SLC,77928771,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2014,2014,1000 SLC,81609996,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2015,2015,1000 SLC,74912501,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2016,2016,1000 SLC,81264440,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2017,2017,1000 SLC,77946613,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2018,2018,1000 SLC,89444754,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2019,2019,1000 SLC,90167350,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,1991,1991,1000 US$,52349,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,1992,1992,1000 US$,37915,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,1993,1993,1000 US$,55819,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,1994,1994,1000 US$,92261,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,1995,1995,1000 US$,127927,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,1996,1996,1000 US$,158763,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,1997,1997,1000 US$,117438,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,1998,1998,1000 US$,125759,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,1999,1999,1000 US$,155913,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2000,2000,1000 US$,163544,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2001,2001,1000 US$,173791,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2002,2002,1000 US$,189114,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2003,2003,1000 US$,153209,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2004,2004,1000 US$,195511,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2005,2005,1000 US$,283750,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2006,2006,1000 US$,413079,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2007,2007,1000 US$,513761,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2008,2008,1000 US$,334915,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2009,2009,1000 US$,548641,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2010,2010,1000 US$,784379,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2011,2011,1000 US$,808276,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2012,2012,1000 US$,735725,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2013,2013,1000 US$,729070,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2014,2014,1000 US$,770429,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2015,2015,1000 US$,742333,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2016,2016,1000 US$,791294,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2017,2017,1000 US$,789046,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2018,2018,1000 US$,759305,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,57,Gross Production Value (current thousand US$),116,Potatoes,2019,2019,1000 US$,762138,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1961,1961,1000 US$,64593,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1962,1962,1000 US$,64593,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1963,1963,1000 US$,67401,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1964,1964,1000 US$,51955,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1965,1965,1000 US$,80320,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1966,1966,1000 US$,77792,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1967,1967,1000 US$,84251,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1968,1968,1000 US$,68889,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1969,1969,1000 US$,70125,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1970,1970,1000 US$,73916,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1971,1971,1000 US$,76526,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1972,1972,1000 US$,82389,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1973,1973,1000 US$,82427,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1974,1974,1000 US$,85428,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1975,1975,1000 US$,86353,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1976,1976,1000 US$,88045,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1977,1977,1000 US$,75833,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1978,1978,1000 US$,76351,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1979,1979,1000 US$,78295,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1980,1980,1000 US$,78185,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1981,1981,1000 US$,78786,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1982,1982,1000 US$,90177,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1983,1983,1000 US$,104744,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1984,1984,1000 US$,107583,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1985,1985,1000 US$,117997,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1986,1986,1000 US$,100180,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1987,1987,1000 US$,110962,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1988,1988,1000 US$,159221,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1989,1989,1000 US$,179992,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1990,1990,1000 US$,188669,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1991,1991,1000 US$,207266,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1992,1992,1000 US$,205815,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1993,1993,1000 US$,205938,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1994,1994,1000 US$,220433,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1995,1995,1000 US$,235604,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1996,1996,1000 US$,252290,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1997,1997,1000 US$,279995,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1998,1998,1000 US$,262549,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,1999,1999,1000 US$,306455,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2000,2000,1000 US$,332090,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2001,2001,1000 US$,368941,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2002,2002,1000 US$,413605,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2003,2003,1000 US$,430051,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2004,2004,1000 US$,461516,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2005,2005,1000 US$,488331,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2006,2006,1000 US$,554585,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2007,2007,1000 US$,545736,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2008,2008,1000 US$,577070,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2009,2009,1000 US$,680763,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2010,2010,1000 US$,707063,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2011,2011,1000 US$,704353,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2012,2012,1000 US$,725769,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2013,2013,1000 US$,755571,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2014,2014,1000 US$,791263,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2015,2015,1000 US$,726326,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2016,2016,1000 US$,787912,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2017,2017,1000 US$,755744,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2018,2018,1000 US$,867226,Fc,Calculated data
QV,Value of Agricultural Production,149,Nepal,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2019,2019,1000 US$,874232,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1980,1980,1000 Int. $,20959,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1981,1981,1000 Int. $,20995,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1982,1982,1000 Int. $,20012,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1983,1983,1000 Int. $,22862,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1984,1984,1000 Int. $,25786,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1985,1985,1000 Int. $,28415,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1986,1986,1000 Int. $,31457,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1987,1987,1000 Int. $,25393,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1988,1988,1000 Int. $,27910,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1989,1989,1000 Int. $,29816,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1990,1990,1000 Int. $,34865,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1991,1991,1000 Int. $,96808,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1992,1992,1000 Int. $,103671,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1993,1993,1000 Int. $,53013,Fc,Calculated data
QV,Value of Agricultural Production,165,Pakistan,152,Gross Production Value (constant 2014-2016 thousand I$),426,Carrots and turnips,1994,1994,1000 Int. $,112024,Fc,Calculated data
